,0,1,2,3
64,1.9884285824390884e+30,116772.44179996004,1.3713921379266945e+19,0.0
65,1.988428582412265e+30,116768.4758204185,1.5237576630787064e+19,0.0
66,1.9884285822263378e+30,116745.93896669456,2.580387467379838e+19,0.0
67,1.9884285823493607e+30,116760.02534520596,1.881152365788231e+19,0.0
68,1.9884285822717262e+30,116750.83322418875,2.3223701265505427e+19,0.0
69,1.9884285825379855e+30,116789.95112642221,8.09820039812057e+18,0.0
70,1.9884285825766503e+30,116798.81863123877,5.903686644176067e+18,0.0
71,1.9884285822263378e+30,116745.93896669456,2.580387467379838e+19,0.0
72,1.9884285823824658e+30,116764.33943801744,1.6930508831075381e+19,0.0
73,1.9884285823824658e+30,116764.33943801744,1.6930508831075381e+19,0.0
74,1.9884285823493607e+30,116760.02534520596,1.881152365788231e+19,0.0
75,1.9884285825870536e+30,116801.53421973207,5.313345141842041e+18,0.0
76,1.9884285826254054e+30,116813.52246227518,3.137547975032636e+18,0.0
77,1.9884285822263378e+30,116745.93896669456,2.580387467379838e+19,0.0
78,1.9884285822717262e+30,116750.83322418875,2.3223701265505427e+19,0.0
79,1.988428582651329e+30,116824.9438321908,1.6674574787116713e+18,0.0
80,1.9884285826680813e+30,116836.30771404703,7.178011201095862e+17,0.0
81,1.9884285824849658e+30,116779.89029560085,1.1108432106048289e+19,0.0
82,1.9884285823824658e+30,116764.33943801744,1.6930508831075381e+19,0.0
83,1.988428582635916e+30,116817.65432205178,2.5414336249102387e+18,0.0
84,1.9884285823125832e+30,116755.52592228637,2.0901515852504044e+19,0.0
85,1.9884285823493607e+30,116760.02534520596,1.881152365788231e+19,0.0
86,1.988428582630937e+30,116815.63187947698,2.8238043893707986e+18,0.0
87,1.988428582412265e+30,116768.4758204185,1.5237576630787064e+19,0.0
88,1.9884285823125832e+30,116755.52592228637,2.0901515852504044e+19,0.0
89,1.9884285824849658e+30,116779.89029560085,1.1108432106048289e+19,0.0
90,1.9884285824632328e+30,116776.2443847421,1.2342617612225663e+19,0.0
91,1.9884285822717262e+30,116750.83322418875,2.3223701265505427e+19,0.0
92,1.9884285824390884e+30,116772.44179996004,1.3713921379266945e+19,0.0
93,1.9884285823824658e+30,116764.33943801744,1.6930508831075381e+19,0.0
94,1.988428582412265e+30,116768.4758204185,1.5237576630787064e+19,0.0
95,1.9884285826480614e+30,116823.23490150733,1.8527245727738004e+18,0.0
96,1.9884285824849658e+30,116779.89029560085,1.1108432106048289e+19,0.0
97,1.9884285823824658e+30,116764.33943801744,1.6930508831075381e+19,0.0
98,1.988428581988551e+30,116724.1679677455,3.932756682121565e+19,0.0
99,1.9884285822263378e+30,116745.93896669456,2.580387467379838e+19,0.0
100,1.9884285824390884e+30,116772.44179996004,1.3713921379266945e+19,0.0
101,1.9884285824849658e+30,116779.89029560085,1.1108432106048289e+19,0.0
102,1.9884285826569168e+30,116828.1531760672,1.3506487159738045e+18,0.0
103,1.9884285826614435e+30,116831.10326542977,1.0940315341615656e+18,0.0
104,1.9884285823493607e+30,116760.02534520596,1.881152365788231e+19,0.0
105,1.9884285823493607e+30,116760.02534520596,1.881152365788231e+19,0.0
106,1.9884285826254054e+30,116813.52246227518,3.137547975032636e+18,0.0
107,1.9884285825379855e+30,116789.95112642221,8.09820039812057e+18,0.0
108,1.9884285826480614e+30,116823.23490150733,1.8527245727738004e+18,0.0
109,1.9884285826124317e+30,116809.02759705517,3.87348324582162e+18,0.0
110,1.9884285821199014e+30,116735.51085420777,3.1856009728541114e+19,0.0
111,1.988428582635916e+30,116817.65432205178,2.5414336249102387e+18,0.0
112,1.9884285823493607e+30,116760.02534520596,1.881152365788231e+19,0.0
113,1.988428582635916e+30,116817.65432205178,2.5414336249102387e+18,0.0
114,1.9884285825221362e+30,116786.73761229044,8.997946004699514e+18,0.0
115,1.9884285822717262e+30,116750.83322418875,2.3223701265505427e+19,0.0
116,1.9884285824390884e+30,116772.44179996004,1.3713921379266945e+19,0.0
117,1.9884285826124317e+30,116809.02759705517,3.87348324582162e+18,0.0
118,1.9884285825964175e+30,116804.13786899838,4.782034065454195e+18,0.0
119,1.9884285824849658e+30,116779.89029560085,1.1108432106048289e+19,0.0
120,1.988428582504528e+30,116783.3859778064,9.997654695632339e+18,0.0
121,1.9884285825964175e+30,116804.13786899838,4.782034065454195e+18,0.0
122,1.9884285822263378e+30,116745.93896669456,2.580387467379838e+19,0.0
123,1.9884285825964175e+30,116804.13786899838,4.782034065454195e+18,0.0
124,1.9884285826192597e+30,116811.32233376712,3.486149979487558e+18,0.0
125,1.9884285824849658e+30,116779.89029560085,1.1108432106048289e+19,0.0
126,1.9884285825766503e+30,116798.81863123877,5.903686644176067e+18,0.0
127,1.9884285825964175e+30,116804.13786899838,4.782034065454195e+18,0.0
128,1.9884285822717262e+30,116750.83322418875,2.3223701265505427e+19,0.0
129,1.9884285823125832e+30,116755.52592228637,2.0901515852504044e+19,0.0
130,1.9884285825221362e+30,116786.73761229044,8.997946004699514e+18,0.0
131,1.9884285826124317e+30,116809.02759705517,3.87348324582162e+18,0.0
132,1.9884285823824658e+30,116764.33943801744,1.6930508831075381e+19,0.0
133,1.9884285824632328e+30,116776.2443847421,1.2342617612225663e+19,0.0
134,1.9884285821759155e+30,116740.83451208739,2.867069623073429e+19,0.0
135,1.988428582057676e+30,116729.95860288847,3.539519620535944e+19,0.0
136,1.9884285823125832e+30,116755.52592228637,2.0901515852504044e+19,0.0
137,1.9884285825522515e+30,116793.03220435049,7.288422634730975e+18,0.0
138,1.9884285826724374e+30,116840.70517073412,4.7095321228353114e+17,0.0
139,1.9884285821759155e+30,116740.83451208739,2.867069623073429e+19,0.0
140,1.9884285825766503e+30,116798.81863123877,5.903686644176067e+18,0.0
141,1.9884285826732686e+30,116841.69355059235,4.23858679425218e+17,0.0
142,1.9884285826569168e+30,116828.1531760672,1.3506487159738045e+18,0.0
143,1.9884285826680813e+30,116836.30771404703,7.178011201095862e+17,0.0
144,1.9884285822717262e+30,116750.83322418875,2.3223701265505427e+19,0.0
145,1.9884285826732686e+30,116841.69355059235,4.23858679425218e+17,0.0
146,1.9884285825766503e+30,116798.81863123877,5.903686644176067e+18,0.0
147,1.9884285823125832e+30,116755.52592228637,2.0901515852504044e+19,0.0
148,1.9884285821199014e+30,116735.51085420777,3.1856009728541114e+19,0.0
149,1.988428582635916e+30,116817.65432205178,2.5414336249102387e+18,0.0
150,1.988428582651329e+30,116824.9438321908,1.6674574787116713e+18,0.0
151,1.9884285825522515e+30,116793.03220435049,7.288422634730975e+18,0.0
152,1.9884285825522515e+30,116793.03220435049,7.288422634730975e+18,0.0
153,1.9884285825379855e+30,116789.95112642221,8.09820039812057e+18,0.0
154,1.9884285826592993e+30,116829.65927819039,1.2155872900128264e+18,0.0
155,1.9884285826651106e+30,116833.8150305896,8.861700652360471e+17,0.0
156,1.9884285824390884e+30,116772.44179996004,1.3713921379266945e+19,0.0
157,1.988428582651329e+30,116824.9438321908,1.6674574787116713e+18,0.0
158,1.9884285825221362e+30,116786.73761229044,8.997946004699514e+18,0.0
159,1.9884285824390884e+30,116772.44179996004,1.3713921379266945e+19,0.0
160,1.9884285826569168e+30,116828.1531760672,1.3506487159738045e+18,0.0
161,1.9884285822263378e+30,116745.93896669456,2.580387467379838e+19,0.0
162,1.9884285825766503e+30,116798.81863123877,5.903686644176067e+18,0.0
163,1.9884285826403974e+30,116819.59337302404,2.2872986103251878e+18,0.0
164,1.988428582504528e+30,116783.3859778064,9.997654695632339e+18,0.0
165,1.9884285825221362e+30,116786.73761229044,8.997946004699514e+18,0.0
166,1.9884285826542699e+30,116826.58228896909,1.500716358630722e+18,0.0
167,1.988428582669348e+30,116837.47748555496,6.460224302607286e+17,0.0
168,1.9884285823824658e+30,116764.33943801744,1.6930508831075381e+19,0.0
169,1.9884285825221362e+30,116786.73761229044,8.997946004699514e+18,0.0
170,1.9884285826192597e+30,116811.32233376712,3.486149979487558e+18,0.0
171,1.9884285826124317e+30,116809.02759705517,3.87348324582162e+18,0.0
172,1.9884285825766503e+30,116798.81863123877,5.903686644176067e+18,0.0
173,1.9884285826048457e+30,116806.63418818182,4.3038508830405745e+18,0.0
174,1.9884285821759155e+30,116740.83451208739,2.867069623073429e+19,0.0
175,1.9884285823824658e+30,116764.33943801744,1.6930508831075381e+19,0.0
176,1.988428582644431e+30,116821.45246805986,2.058575952521091e+18,0.0
177,1.9884285826124317e+30,116809.02759705517,3.87348324582162e+18,0.0
178,1.988428582504528e+30,116783.3859778064,9.997654695632339e+18,0.0
179,1.9884285825870536e+30,116801.53421973207,5.313345141842041e+18,0.0
180,1.9884285826633736e+30,116832.48769796746,9.846309461973074e+17,0.0
181,1.9884285826192597e+30,116811.32233376712,3.486149979487558e+18,0.0
182,1.9884285822717262e+30,116750.83322418875,2.3223701265505427e+19,0.0
183,1.988428582669348e+30,116837.47748555496,6.460224302607286e+17,0.0
184,1.9884285824632328e+30,116776.2443847421,1.2342617612225663e+19,0.0
185,1.9884285826569168e+30,116828.1531760672,1.3506487159738045e+18,0.0
186,1.9884285826254054e+30,116813.52246227518,3.137547975032636e+18,0.0
187,1.9884285824390884e+30,116772.44179996004,1.3713921379266945e+19,0.0
188,1.9884285824849658e+30,116779.89029560085,1.1108432106048289e+19,0.0
189,1.9884285826124317e+30,116809.02759705517,3.87348324582162e+18,0.0
190,1.9884285826048457e+30,116806.63418818182,4.3038508830405745e+18,0.0
191,1.9884285825221362e+30,116786.73761229044,8.997946004699514e+18,0.0
192,1.9884285825870536e+30,116801.53421973207,5.313345141842041e+18,0.0
193,1.9884285825221362e+30,116786.73761229044,8.997946004699514e+18,0.0
194,1.9884285826666742e+30,116835.08761701506,7.975549688166473e+17,0.0
195,1.9884285826732686e+30,116841.69355059235,4.23858679425218e+17,0.0
196,1.9884285823824658e+30,116764.33943801744,1.6930508831075381e+19,0.0
197,1.9884285825870536e+30,116801.53421973207,5.313345141842041e+18,0.0
198,1.9884285825379855e+30,116789.95112642221,8.09820039812057e+18,0.0
199,1.9884285824849658e+30,116779.89029560085,1.1108432106048289e+19,0.0
200,1.9884285826403974e+30,116819.59337302404,2.2872986103251878e+18,0.0
201,1.9884285826480614e+30,116823.23490150733,1.8527245727738004e+18,0.0
202,1.9884285823824658e+30,116764.33943801744,1.6930508831075381e+19,0.0
203,1.9884285822717262e+30,116750.83322418875,2.3223701265505427e+19,0.0
204,1.9884285825766503e+30,116798.81863123877,5.903686644176067e+18,0.0
205,1.9884285824849658e+30,116779.89029560085,1.1108432106048289e+19,0.0
206,1.988428582412265e+30,116768.4758204185,1.5237576630787064e+19,0.0
207,1.9884285823824658e+30,116764.33943801744,1.6930508831075381e+19,0.0
208,1.988428582630937e+30,116815.63187947698,2.8238043893707986e+18,0.0
209,1.988428582412265e+30,116768.4758204185,1.5237576630787064e+19,0.0
210,1.9884285823493607e+30,116760.02534520596,1.881152365788231e+19,0.0
211,1.9884285821199014e+30,116735.51085420777,3.1856009728541114e+19,0.0
212,1.9884285826403974e+30,116819.59337302404,2.2872986103251878e+18,0.0
213,1.9884285824390884e+30,116772.44179996004,1.3713921379266945e+19,0.0
214,1.9884285823125832e+30,116755.52592228637,2.0901515852504044e+19,0.0
215,1.988428582504528e+30,116783.3859778064,9.997654695632339e+18,0.0
216,1.9884285823493607e+30,116760.02534520596,1.881152365788231e+19,0.0
217,1.988428582669348e+30,116837.47748555496,6.460224302607286e+17,0.0
218,1.9884285826793634e+30,116852.95729397889,7.85435337818068e+16,0.0
219,1.9884285826124317e+30,116809.02759705517,3.87348324582162e+18,0.0
220,1.9884285825650924e+30,116795.98629692858,6.559616851174271e+18,0.0
221,1.988428582412265e+30,116768.4758204185,1.5237576630787064e+19,0.0
222,1.9884285825870536e+30,116801.53421973207,5.313345141842041e+18,0.0
223,1.9884285823493607e+30,116760.02534520596,1.881152365788231e+19,0.0
224,1.9884285826254054e+30,116813.52246227518,3.137547975032636e+18,0.0
225,1.9884285824632328e+30,116776.2443847421,1.2342617612225663e+19,0.0
226,1.9884285823824658e+30,116764.33943801744,1.6930508831075381e+19,0.0
227,1.9884285825766503e+30,116798.81863123877,5.903686644176067e+18,0.0
228,1.9884285825379855e+30,116789.95112642221,8.09820039812057e+18,0.0
229,1.9884285826192597e+30,116811.32233376712,3.486149979487558e+18,0.0
230,1.9884285824849658e+30,116779.89029560085,1.1108432106048289e+19,0.0
231,1.988428582635916e+30,116817.65432205178,2.5414336249102387e+18,0.0
232,1.9884285824849658e+30,116779.89029560085,1.1108432106048289e+19,0.0
233,1.9884285824632328e+30,116776.2443847421,1.2342617612225663e+19,0.0
234,1.9884285826614435e+30,116831.10326542977,1.0940315341615656e+18,0.0
235,1.988428582504528e+30,116783.3859778064,9.997654695632339e+18,0.0
236,1.9884285824849658e+30,116779.89029560085,1.1108432106048289e+19,0.0
237,1.9884285826542699e+30,116826.58228896909,1.500716358630722e+18,0.0
238,1.9884285823493607e+30,116760.02534520596,1.881152365788231e+19,0.0
239,1.9884285825221362e+30,116786.73761229044,8.997946004699514e+18,0.0
240,1.988428582635916e+30,116817.65432205178,2.5414336249102387e+18,0.0
241,1.9884285825379855e+30,116789.95112642221,8.09820039812057e+18,0.0
242,1.9884285823493607e+30,116760.02534520596,1.881152365788231e+19,0.0
243,1.9884285825522515e+30,116793.03220435049,7.288422634730975e+18,0.0
244,1.9884285826254054e+30,116813.52246227518,3.137547975032636e+18,0.0
245,1.9884285823824658e+30,116764.33943801744,1.6930508831075381e+19,0.0
246,1.9884285826048457e+30,116806.63418818182,4.3038508830405745e+18,0.0
247,1.9884285826124317e+30,116809.02759705517,3.87348324582162e+18,0.0
248,1.9884285825379855e+30,116789.95112642221,8.09820039812057e+18,0.0
249,1.988428582677529e+30,116848.26564589071,1.8245951968928083e+17,0.0
250,1.9884285824390884e+30,116772.44179996004,1.3713921379266945e+19,0.0
251,1.988428582504528e+30,116783.3859778064,9.997654695632339e+18,0.0
252,1.9884285825964175e+30,116804.13786899838,4.782034065454195e+18,0.0
253,1.988428582504528e+30,116783.3859778064,9.997654695632339e+18,0.0
254,1.9884285824390884e+30,116772.44179996004,1.3713921379266945e+19,0.0
255,1.9884285825650924e+30,116795.98629692858,6.559616851174271e+18,0.0
256,1.988428582669348e+30,116837.47748555496,6.460224302607286e+17,0.0
257,1.9884285825522515e+30,116793.03220435049,7.288422634730975e+18,0.0
258,1.988428582412265e+30,116768.4758204185,1.5237576630787064e+19,0.0
259,1.988428582651329e+30,116824.9438321908,1.6674574787116713e+18,0.0
260,1.9884285823125832e+30,116755.52592228637,2.0901515852504044e+19,0.0
261,1.9884285825522515e+30,116793.03220435049,7.288422634730975e+18,0.0
262,1.9884285825964175e+30,116804.13786899838,4.782034065454195e+18,0.0
263,1.9884285826771712e+30,116847.56005297485,2.0273253047679904e+17,0.0
264,1.988428582412265e+30,116768.4758204185,1.5237576630787064e+19,0.0
265,1.9884285826192597e+30,116811.32233376712,3.486149979487558e+18,0.0
266,1.9884285826048457e+30,116806.63418818182,4.3038508830405745e+18,0.0
267,1.9884285825870536e+30,116801.53421973207,5.313345141842041e+18,0.0
268,1.9884285825221362e+30,116786.73761229044,8.997946004699514e+18,0.0
269,1.9884285826542699e+30,116826.58228896909,1.500716358630722e+18,0.0
270,1.9884285825522515e+30,116793.03220435049,7.288422634730975e+18,0.0
271,1.9884285825650924e+30,116795.98629692858,6.559616851174271e+18,0.0
272,1.988428582651329e+30,116824.9438321908,1.6674574787116713e+18,0.0
273,1.9884285825522515e+30,116793.03220435049,7.288422634730975e+18,0.0
274,1.9884285826633736e+30,116832.48769796746,9.846309461973074e+17,0.0
275,1.9884285823493607e+30,116760.02534520596,1.881152365788231e+19,0.0
276,1.9884285824390884e+30,116772.44179996004,1.3713921379266945e+19,0.0
277,1.9884285826192597e+30,116811.32233376712,3.486149979487558e+18,0.0
278,1.9884285826254054e+30,116813.52246227518,3.137547975032636e+18,0.0
279,1.9884285823493607e+30,116760.02534520596,1.881152365788231e+19,0.0
280,1.9884285823125832e+30,116755.52592228637,2.0901515852504044e+19,0.0
281,1.9884285824849658e+30,116779.89029560085,1.1108432106048289e+19,0.0
282,1.9884285823493607e+30,116760.02534520596,1.881152365788231e+19,0.0
283,1.9884285826752958e+30,116844.42071460526,3.0899456306985645e+17,0.0
284,1.9884285826403974e+30,116819.59337302404,2.2872986103251878e+18,0.0
285,1.9884285823824658e+30,116764.33943801744,1.6930508831075381e+19,0.0
286,1.9884285824390884e+30,116772.44179996004,1.3713921379266945e+19,0.0
287,1.9884285825522515e+30,116793.03220435049,7.288422634730975e+18,0.0
288,1.9884285826048457e+30,116806.63418818182,4.3038508830405745e+18,0.0
289,1.9884285825870536e+30,116801.53421973207,5.313345141842041e+18,0.0
290,1.9884285824390884e+30,116772.44179996004,1.3713921379266945e+19,0.0
291,1.9884285823493607e+30,116760.02534520596,1.881152365788231e+19,0.0
292,1.988428582677851e+30,116848.94212876132,1.642137767583324e+17,0.0
293,1.9884285823824658e+30,116764.33943801744,1.6930508831075381e+19,0.0
294,1.988428582630937e+30,116815.63187947698,2.8238043893707986e+18,0.0
295,1.9884285826480614e+30,116823.23490150733,1.8527245727738004e+18,0.0
296,1.9884285825379855e+30,116789.95112642221,8.09820039812057e+18,0.0
297,1.9884285825650924e+30,116795.98629692858,6.559616851174271e+18,0.0
298,1.9884285823125832e+30,116755.52592228637,2.0901515852504044e+19,0.0
299,1.9884285821199014e+30,116735.51085420777,3.1856009728541114e+19,0.0
300,1.9884285821759155e+30,116740.83451208739,2.867069623073429e+19,0.0
301,1.9884285824632328e+30,116776.2443847421,1.2342617612225663e+19,0.0
302,1.9884285823493607e+30,116760.02534520596,1.881152365788231e+19,0.0
303,1.9884285826124317e+30,116809.02759705517,3.87348324582162e+18,0.0
304,1.9884285824390884e+30,116772.44179996004,1.3713921379266945e+19,0.0
305,1.9884285826480614e+30,116823.23490150733,1.8527245727738004e+18,0.0
306,1.9884285825870536e+30,116801.53421973207,5.313345141842041e+18,0.0
307,1.9884285825221362e+30,116786.73761229044,8.997946004699514e+18,0.0
308,1.9884285823824658e+30,116764.33943801744,1.6930508831075381e+19,0.0
309,1.9884285826480614e+30,116823.23490150733,1.8527245727738004e+18,0.0
310,1.9884285825870536e+30,116801.53421973207,5.313345141842041e+18,0.0
311,1.9884285825650924e+30,116795.98629692858,6.559616851174271e+18,0.0
312,1.9884285822717262e+30,116750.83322418875,2.3223701265505427e+19,0.0
313,1.9884285826542699e+30,116826.58228896909,1.500716358630722e+18,0.0
314,1.9884285826192597e+30,116811.32233376712,3.486149979487558e+18,0.0
315,1.9884285825522515e+30,116793.03220435049,7.288422634730975e+18,0.0
316,1.9884285825964175e+30,116804.13786899838,4.782034065454195e+18,0.0
317,1.9884285826048457e+30,116806.63418818182,4.3038508830405745e+18,0.0
318,1.988428582057676e+30,116729.95860288847,3.539519620535944e+19,0.0
319,1.988428582630937e+30,116815.63187947698,2.8238043893707986e+18,0.0
320,1.9884285822263378e+30,116745.93896669456,2.580387467379838e+19,0.0
321,1.9884285826403974e+30,116819.59337302404,2.2872986103251878e+18,0.0
322,1.988428582412265e+30,116768.4758204185,1.5237576630787064e+19,0.0
323,1.9884285824849658e+30,116779.89029560085,1.1108432106048289e+19,0.0
324,1.9884285826651106e+30,116833.8150305896,8.861700652360471e+17,0.0
325,1.9884285826124317e+30,116809.02759705517,3.87348324582162e+18,0.0
326,1.9884285823493607e+30,116760.02534520596,1.881152365788231e+19,0.0
327,1.9884285824632328e+30,116776.2443847421,1.2342617612225663e+19,0.0
328,1.988428582635916e+30,116817.65432205178,2.5414336249102387e+18,0.0
329,1.9884285826254054e+30,116813.52246227518,3.137547975032636e+18,0.0
330,1.9884285825964175e+30,116804.13786899838,4.782034065454195e+18,0.0
331,1.9884285826740165e+30,116842.64115859361,3.8147349174246125e+17,0.0
332,1.988428582504528e+30,116783.3859778064,9.997654695632339e+18,0.0
333,1.9884285824849658e+30,116779.89029560085,1.1108432106048289e+19,0.0
334,1.9884285825221362e+30,116786.73761229044,8.997946004699514e+18,0.0
335,1.9884285823824658e+30,116764.33943801744,1.6930508831075381e+19,0.0
336,1.9884285825221362e+30,116786.73761229044,8.997946004699514e+18,0.0
337,1.988428582630937e+30,116815.63187947698,2.8238043893707986e+18,0.0
338,1.9884285825650924e+30,116795.98629692858,6.559616851174271e+18,0.0
339,1.9884285824849658e+30,116779.89029560085,1.1108432106048289e+19,0.0
340,1.9884285824849658e+30,116779.89029560085,1.1108432106048289e+19,0.0
341,1.9884285824390884e+30,116772.44179996004,1.3713921379266945e+19,0.0
342,1.9884285825379855e+30,116789.95112642221,8.09820039812057e+18,0.0
343,1.988428582412265e+30,116768.4758204185,1.5237576630787064e+19,0.0
344,1.9884285823493607e+30,116760.02534520596,1.881152365788231e+19,0.0
345,1.9884285826569168e+30,116828.1531760672,1.3506487159738045e+18,0.0
346,1.988428582651329e+30,116824.9438321908,1.6674574787116713e+18,0.0
347,1.9884285825870536e+30,116801.53421973207,5.313345141842041e+18,0.0
348,1.9884285825964175e+30,116804.13786899838,4.782034065454195e+18,0.0
349,1.988428582504528e+30,116783.3859778064,9.997654695632339e+18,0.0
350,1.9884285825522515e+30,116793.03220435049,7.288422634730975e+18,0.0
351,1.9884285825870536e+30,116801.53421973207,5.313345141842041e+18,0.0
352,1.9884285826124317e+30,116809.02759705517,3.87348324582162e+18,0.0
353,1.9884285825379855e+30,116789.95112642221,8.09820039812057e+18,0.0
354,1.9884285823493607e+30,116760.02534520596,1.881152365788231e+19,0.0
355,1.9884285825221362e+30,116786.73761229044,8.997946004699514e+18,0.0
356,1.988428582412265e+30,116768.4758204185,1.5237576630787064e+19,0.0
357,1.9884285824849658e+30,116779.89029560085,1.1108432106048289e+19,0.0
358,1.9884285824390884e+30,116772.44179996004,1.3713921379266945e+19,0.0
359,1.9884285825221362e+30,116786.73761229044,8.997946004699514e+18,0.0
360,1.9884285822263378e+30,116745.93896669456,2.580387467379838e+19,0.0
361,1.9884285823125832e+30,116755.52592228637,2.0901515852504044e+19,0.0
362,1.9884285822717262e+30,116750.83322418875,2.3223701265505427e+19,0.0
363,1.988428582504528e+30,116783.3859778064,9.997654695632339e+18,0.0
364,1.9884285825964175e+30,116804.13786899838,4.782034065454195e+18,0.0
365,1.9884285823125832e+30,116755.52592228637,2.0901515852504044e+19,0.0
366,1.9884285825650924e+30,116795.98629692858,6.559616851174271e+18,0.0
367,1.9884285824632328e+30,116776.2443847421,1.2342617612225663e+19,0.0
368,1.9884285826569168e+30,116828.1531760672,1.3506487159738045e+18,0.0
369,1.9884285826804648e+30,116858.44051781489,1.6171583936670894e+16,0.0
370,1.9884285824390884e+30,116772.44179996004,1.3713921379266945e+19,0.0
371,1.9884285825870536e+30,116801.53421973207,5.313345141842041e+18,0.0
372,1.988428582057676e+30,116729.95860288847,3.539519620535944e+19,0.0
373,1.988428582504528e+30,116783.3859778064,9.997654695632339e+18,0.0
