,0,1,2,3
112,1.9884285826667347e+30,116864.02745410417,174805208459013.78,0.0
113,1.9884285826808433e+30,116863.7370970503,136324381397400.28,0.0
114,1.9884285826747762e+30,116863.8185568227,168707065897760.62,0.0
115,1.9884285815514768e+30,116901.1038366251,290684165957474.5,0.0
116,1.9884285826793771e+30,116863.7467093685,147307523941656.38,0.0
117,1.988428582485209e+30,116869.37749883383,225765556826701.56,0.0
118,1.988428582680812e+30,116863.74456001121,133891995603843.36,0.0
119,1.9884285826723586e+30,116863.92380722106,152915017532278.9,0.0
120,1.9884285826808417e+30,116863.73562771497,136898893984696.89,0.0
121,1.9884285818601265e+30,116890.22232630568,228827894253498.25,0.0
122,1.9884285826743846e+30,116863.85576229359,157811438549946.25,0.0
123,1.9884285826493018e+30,116864.62320280995,134882591051692.81,0.0
124,1.9884285826769328e+30,116863.85457347622,131593826668099.72,0.0
125,1.9884276040595985e+30,114961.27057895904,5.601337160245025e+22,0.0
126,1.9884285826802877e+30,116863.75230755175,136074730907214.66,0.0
127,1.9884285826808405e+30,116863.74640315598,132948492561806.03,0.0
128,1.9884285826803266e+30,116863.71185983144,151115333714426.62,0.0
129,1.988428582573833e+30,116866.82385629787,147735301250955.62,0.0
130,1.988428581163836e+30,116672.35614641565,8.629889589945275e+19,1.0
131,1.9884285824792372e+30,116869.64584836434,187204067736235.28,0.0
132,1.988428582661331e+30,116864.1693943694,179252813900068.78,0.0
133,1.9884285826156875e+30,116865.54665102104,157270893875611.12,0.0
134,1.9884285826808445e+30,116863.74222513229,134454901969804.73,0.0
135,1.9884285826127987e+30,116865.50793316762,212233378032945.94,0.0
136,1.9884285826734513e+30,116863.94868911398,132019646169337.53,0.0
137,1.988428582680131e+30,116863.71812628148,150655628120466.94,0.0
138,1.9884285826775768e+30,116863.83046546251,133997486042092.25,0.0
139,1.9884285826808425e+30,116863.74892797948,131957181550088.56,0.0
140,1.9884285826804026e+30,116863.71641645923,148541605044539.28,0.0
141,1.9884285826641893e+30,116864.18645351872,139609515765758.0,0.0
142,1.9884285826803556e+30,116863.70947980495,151762255572721.03,0.0
143,1.9884285826794458e+30,116863.72111022258,156725137405081.7,0.0
144,1.9884285826465082e+30,116864.53425576475,206045628717894.38,0.0
145,1.988428582680847e+30,116863.7425257631,134322895527278.94,0.0
146,1.9884285826806474e+30,116863.72546902548,142583270998076.97,0.0
147,1.988428582680849e+30,116863.74800516016,132300962518061.67,0.0
148,1.9884285826785958e+30,116863.80096481973,134743152771051.58,0.0
149,1.9884285826773032e+30,116863.8225091862,139705587790762.6,0.0
150,1.988428582460434e+30,116870.14299520939,231879128190869.03,0.0
151,1.9884285819061629e+30,116888.42897596097,334997610924128.9,0.0
152,1.9884285826806058e+30,116863.71164274884,148327138634440.88,0.0
153,1.9884285826792114e+30,116863.74902609388,148134386961701.1,0.0
154,1.9884285826808453e+30,116863.74782134742,132364150888167.1,0.0
155,1.9884285826806052e+30,116863.7349207107,139453641762773.81,0.0
156,1.9884285826788232e+30,116863.73308223966,158621513935831.62,0.0
157,1.9884285826760774e+30,116863.79798087028,162468488666720.44,0.0
158,1.988428582680562e+30,116863.72508529185,143586535065564.9,0.0
159,1.9884285826489717e+30,116864.47359571942,201203849321051.5,0.0
160,1.9884285824505414e+30,116870.5738453313,176133965080489.78,0.0
161,1.9884285826740353e+30,116863.86656939442,157319620814323.75,0.0
162,1.9884285826777263e+30,116863.8191167919,136699455183432.88,0.0
163,1.9884285826804217e+30,116863.73274580846,142064729603586.6,0.0
164,1.9884285826805315e+30,116863.74702254601,135661036562936.38,0.0
165,1.9884285805704622e+30,116938.48146446694,223869356468627.12,0.0
166,1.9884285825045083e+30,116868.81982293769,204358353273560.1,0.0
167,1.9884285817643836e+30,116893.3810685744,349465246376161.1,0.0
168,1.9884285826805104e+30,116863.7164599299,147419546294719.53,0.0
169,1.9884285826620242e+30,116864.22472029863,148340171639684.3,0.0
170,1.9884285826145839e+30,116865.61861897867,141898896037221.06,0.0
171,1.9884285826807845e+30,116863.72675006287,140771873324828.0,0.0
172,1.9884285826775985e+30,116863.81636695469,139016574528665.22,0.0
173,1.9884285826580748e+30,116864.29798281073,163865707105689.62,0.0
174,1.9884285826786186e+30,116863.77713396472,143430418413807.8,0.0
175,1.988428581513242e+30,116902.60147635646,231612222478432.5,0.0
176,1.9884285826806322e+30,116863.71923998794,145138766229330.94,0.0
177,1.9884285826723504e+30,116863.92608484048,152097349594641.53,0.0
178,1.988428581644526e+30,116898.03462563065,152220618162429.7,0.0
179,1.9884285826808417e+30,116863.74434513474,133633329112091.44,0.0
180,1.9884285826799446e+30,116863.76709863475,133959780015222.67,0.0
181,1.9884285826808352e+30,116863.74373437218,133955743981453.25,0.0
182,1.9884285826776362e+30,116863.78901033622,149084489150055.0,0.0
183,1.9884285826805568e+30,116863.70953650522,149646849703780.84,0.0
184,1.9884285826802162e+30,116863.76572418396,131842687734320.84,0.0
185,1.9884285826188764e+30,116865.32615809068,213219666748687.88,0.0
186,1.9884285826808335e+30,116863.74093949926,135037310888640.16,0.0
187,1.988428582679308e+30,116863.7731640497,137963889078393.33,0.0
188,1.9884285824883972e+30,116869.23106226223,249909891078046.28,0.0
189,1.988409870698051e+30,108452.17599582183,1.311232337733786e+24,0.0
190,1.9884285826808436e+30,116863.74682416029,132745901695337.02,0.0
191,1.9884285826805864e+30,116863.73674554497,138940695633068.9,0.0
192,1.9884285826804237e+30,116863.72424630779,145295240170964.34,0.0
193,1.9884285826763572e+30,116863.8681770432,132344228405446.53,0.0
194,1.988428582471512e+30,116869.9827275442,147743329831611.25,0.0
195,1.9884285826808363e+30,116863.74216114705,134544587390910.2,0.0
196,1.988428582622899e+30,116865.26846434773,184959105758014.12,0.0
197,1.9884285826808267e+30,116863.74914260424,131879204071966.6,0.0
198,1.9884285826017036e+30,116865.9785024162,150741755545453.38,0.0
199,1.9884285826807727e+30,116863.74196291054,135227817668760.16,0.0
200,1.9884285826808405e+30,116863.74979817303,131644875233041.81,0.0
201,1.9884285826808504e+30,116863.74892904742,131958792891120.06,0.0
202,1.9884285826807696e+30,116863.71852030203,144047575046143.9,0.0
203,1.9884285826546527e+30,116864.38563366745,167995295296918.28,0.0
204,1.9884285826778665e+30,116863.80736178138,139662286646740.34,0.0
205,1.988428582676198e+30,116863.84494602703,142585400502542.8,0.0
206,1.9884285826486198e+30,116864.51160762591,188424820188711.44,0.0
207,1.988428582680832e+30,116863.74894788774,132105896450607.0,0.0
208,1.9884285826805225e+30,116863.7465481864,135910455871214.42,0.0
209,1.9884285824364046e+30,116870.83267592314,268994364624724.25,0.0
210,1.9884285826056884e+30,116865.73086649712,206605689609451.44,0.0
211,1.9884285826778133e+30,116863.75344300954,161401432877600.06,0.0
212,1.9884285817047616e+30,116895.70794941607,229329621999332.3,0.0
213,1.988428582679175e+30,116863.71729873042,161192832745930.12,0.0
214,1.9884285826752603e+30,116863.84667991173,151841438509125.4,0.0
215,1.9884285826803153e+30,116863.75939283377,133197730256850.77,0.0
216,1.988428582660934e+30,116864.22871832582,159001425144521.06,0.0
217,1.988428582680841e+30,116863.73546044434,136977900807745.95,0.0
218,1.9884285826799615e+30,116863.7226819408,150640110734223.03,0.0
219,1.9884285821413828e+30,116880.7421138279,150616540059885.1,0.0
220,1.9884285808014214e+30,116928.97199101854,513515354929978.0,0.0
221,1.9884285826794315e+30,116863.74561524835,147204245080517.16,0.0
222,1.9884285826808225e+30,116863.7483767454,132388403138804.45,0.0
223,1.9884285826512496e+30,116864.4154069032,197848511639493.0,0.0
224,1.9884285826806458e+30,116863.73135519776,140403458547767.25,0.0
225,1.988428582680835e+30,116863.72761682581,139978905604049.61,0.0
226,1.9884285822994214e+30,116875.35746368881,211897831833100.2,0.0
227,1.9884285826808042e+30,116863.74495382942,133819369543270.3,0.0
228,1.9884285826613456e+30,116864.16725628552,180014625806647.9,0.0
229,1.98842858268084e+30,116863.74724824843,132567800246890.3,0.0
230,1.988428582676375e+30,116863.85899361146,135528162971291.6,0.0
231,1.9884285826413195e+30,116864.8323200306,142884025961626.9,0.0
232,1.9884285826808473e+30,116863.74050744476,135046940262363.16,0.0
233,1.9884285826530347e+30,116864.39742016814,182836197026011.88,0.0
234,1.9884285826808467e+30,116863.73998096518,135279769817018.81,0.0
235,1.9884285826624048e+30,116864.16621683392,167629653777564.3,0.0
236,1.9884285825055593e+30,116868.77101459568,212067576653752.62,0.0
237,1.9884285826808428e+30,116863.74917799908,131866805311187.12,0.0
238,1.9884285826712707e+30,116863.9734493742,145300977186329.75,0.0
239,1.9884285826808448e+30,116863.74539566902,133243861848259.16,0.0
240,1.9884285824654646e+30,116869.91751910355,267539039279148.3,0.0
241,1.9884285826808366e+30,116863.74663966177,132901161131721.34,0.0
242,1.9884285826806714e+30,116863.71311776563,147114188009678.22,0.0
243,1.9884285826800085e+30,116863.74233368413,142574731088537.97,0.0
244,1.9884285818118516e+30,116892.07898699226,155621489021139.56,0.0
245,1.9884285826807868e+30,116863.74260712837,134821520929594.27,0.0
246,1.9884285826455816e+30,116864.62823252389,175647359731349.12,0.0
247,1.988428582661145e+30,116864.19772055432,169371210958470.3,0.0
248,1.9884285823827124e+30,116872.73514714053,176199214255890.72,0.0
249,1.9884285826661785e+30,116864.13250575397,138862776590736.72,0.0
250,1.9884285826801186e+30,116863.76165318338,134263901159057.34,0.0
251,1.988428582680685e+30,116863.72029496584,144213172269686.97,0.0
252,1.98842858264692e+30,116864.68269352386,138247314061702.42,0.0
253,1.9884285826807823e+30,116863.74704956108,133251839385631.23,0.0
254,1.988428582680842e+30,116863.73547452285,136971922075100.78,0.0
255,1.9884285826801974e+30,116863.76575948934,132005407169949.2,0.0
256,1.98842858268084e+30,116863.7493872496,131790468134495.47,0.0
257,1.9884285826561445e+30,116864.37646462744,154339133340236.3,0.0
258,1.9884285826308973e+30,116865.09954337098,157105271035725.97,0.0
259,1.9884285826807657e+30,116863.71862656371,144034280642669.5,0.0
260,1.988428582680659e+30,116863.75327076582,132151218118013.0,0.0
261,1.9884285826767155e+30,116863.77601715321,164366370073914.84,0.0
262,1.988428582680616e+30,116863.72098058344,144621413886065.3,0.0
263,1.9884285826790422e+30,116863.72486193474,159554403655421.56,0.0
264,1.9884285826789223e+30,116863.78707208064,136624414215235.77,0.0
265,1.9884285826799066e+30,116863.71737119745,153315124445822.1,0.0
266,1.9884285826784888e+30,116863.7290367252,163944047134859.97,0.0
267,1.9884285826445334e+30,116864.72807394357,147195233156262.3,0.0
268,1.988428582680847e+30,116863.74628085164,132924164953102.38,0.0
269,1.9884285826175655e+30,116865.41920958979,187892065758027.22,0.0
270,1.988428582668195e+30,116864.02189919594,160013861262124.03,0.0
271,1.9884285826772154e+30,116863.78041802258,157023855265226.56,0.0
272,1.988428578843266e+30,117011.17667812631,372462839523792.25,0.0
273,1.9884285824319905e+30,116871.02544943884,240652210545229.38,0.0
274,1.9884285826664453e+30,116864.0832606432,155014078829251.25,0.0
275,1.9884285816356325e+30,116898.3765567819,143462487514645.3,0.0
276,1.988428582680842e+30,116863.74141065184,134714312130624.44,0.0
277,1.988428582680835e+30,116863.73866796796,135850703552536.78,0.0
278,1.9884285820408664e+30,116884.18958690802,135190746784651.6,0.0
279,1.9884285826807727e+30,116863.73330596264,138423961823711.42,0.0
280,1.988428582647478e+30,116864.62863351796,152854805340312.3,0.0
281,1.988428582531035e+30,116868.16501649024,134849713617219.06,0.0
282,1.988428582680469e+30,116863.75718252533,132526605757394.8,0.0
283,1.9884285826808214e+30,116863.7396201568,135617643281919.12,0.0
284,1.9884285826647162e+30,116864.09738839597,169168656619953.94,0.0
285,1.9884285826566297e+30,116864.31559264442,173790384232253.4,0.0
286,1.9884285826808479e+30,116863.74884109513,131990372823108.02,0.0
287,1.9884285825789956e+30,116866.54465239024,200284393072183.75,0.0
288,1.9884285826797937e+30,116863.75456905497,140079365837165.33,0.0
289,1.9884285826597113e+30,116864.24107253428,168207528740243.22,0.0
290,1.9884285826807977e+30,116863.7294278918,139641681737753.2,0.0
291,1.98842858268061e+30,116863.7138362103,147422423062799.56,0.0
292,1.9884285826808135e+30,116863.74264515955,134566129772231.84,0.0
293,1.98842858239633e+30,116872.1699469714,236823378265784.88,0.0
294,1.988428582680721e+30,116863.72227865136,143085587682581.5,0.0
295,1.9884285826004527e+30,116866.05224060247,136849113521646.47,0.0
296,1.9884285826798785e+30,116863.70891968238,156979339005694.34,0.0
297,1.9884285826714153e+30,116863.9344458901,159125022824014.12,0.0
298,1.988428582635053e+30,116864.97375955338,158913733657177.9,0.0
299,1.9884285826806055e+30,116863.75714883539,131233936166459.69,0.0
300,1.9884285826573033e+30,116864.39642400606,134073675748573.9,0.0
301,1.9884285826789544e+30,116863.75011174809,150409546015449.8,0.0
302,1.9884285826808456e+30,116863.74702463522,132650212381795.42,0.0
303,1.98842858268063e+30,116863.7265106504,142367565589263.3,0.0
304,1.9884285826752865e+30,116863.83481841376,156270032953573.06,0.0
305,1.9884285826808473e+30,116863.73915901947,135558515492319.19,0.0
306,1.9884285826808265e+30,116863.73767616696,136299081414671.7,0.0
307,1.9884285826808464e+30,116863.74217047384,134449917732923.55,0.0
308,1.9884285826627496e+30,116864.11037450802,187604643685758.3,0.0
309,1.988428581979022e+30,116886.12634309047,213228735448336.7,0.0
310,1.9884285813680384e+30,116907.67701568927,377174389828314.5,0.0
311,1.9884285826787542e+30,116863.72041780004,164551635447074.44,0.0
312,1.9884285826699885e+30,116864.03207670143,136610192898401.05,0.0
313,1.9884285826801467e+30,116863.73477009205,144041771476367.5,0.0
314,1.988428582680841e+30,116863.75052860365,131376941175148.12,0.0
315,1.988428582672262e+30,116863.95199571908,142994551130767.88,0.0
316,1.9884285826808433e+30,116863.74680294892,132730023359297.45,0.0
317,1.9884285826807063e+30,116863.7518184109,132233765291268.97,0.0
318,1.988428582646177e+30,116864.56855903367,194526854044543.06,0.0
319,1.9884285826621928e+30,116864.19896873272,156628578213075.28,0.0
320,1.988428582680801e+30,116863.74261092233,134697340328261.78,0.0
321,1.9884285826728272e+30,116863.90653196008,154637938454227.1,0.0
322,1.9884285826785327e+30,116863.77638753846,144610363798987.84,0.0
323,1.9884285826793166e+30,116863.76022414108,142748359804764.94,0.0
324,1.9884285826707747e+30,116863.97188813632,151263534142348.75,0.0
325,1.9884285826047016e+30,116865.79415697823,190881850870051.7,0.0
326,1.9884285826675397e+30,116864.01397677457,170925190890434.7,0.0
327,1.9884285826808428e+30,116863.7444748933,133583046136910.64,0.0
328,1.9884285826766235e+30,116863.82812682164,144576937408039.88,0.0
329,1.988428582680832e+30,116863.73477438209,137327341768329.8,0.0
330,1.9884285826808113e+30,116863.73755971853,136464132473545.69,0.0
331,1.9884285826782273e+30,116863.7899286942,142578032517991.8,0.0
332,1.9884285826469802e+30,116864.6770327792,139725195534621.73,0.0
333,1.9884285826699804e+30,116864.03405060557,135967936990116.19,0.0
334,1.9884285813097782e+30,116909.99116651196,280063915337880.0,0.0
335,1.9884285826572358e+30,116864.40462066027,131783553622167.73,0.0
336,1.9884285826808512e+30,116863.74848333598,132126989761896.67,0.0
337,1.9884285826753712e+30,116863.79719252793,170855847463725.88,0.0
338,1.9884285826681246e+30,116864.03672432681,154824978428589.22,0.0
339,1.9884285826753453e+30,116863.80878876027,166272702222476.75,0.0
340,1.988428582680715e+30,116863.72411460661,142437437799741.2,0.0
341,1.9884285826776382e+30,116863.78777132684,149550835662409.47,0.0
342,1.98842858266923e+30,116863.93410948232,185113234228498.88,0.0
343,1.988428582678039e+30,116863.76370763934,154770948324660.75,0.0
344,1.9884285826805326e+30,116863.73805805403,138981074889449.25,0.0
345,1.988428579769203e+30,116970.74251707197,521406570118505.5,0.0
346,1.988428582621657e+30,116865.35742315311,162581598089795.25,0.0
347,1.9884285823878817e+30,116872.5226563723,196915816909022.88,0.0
348,1.9884285824158316e+30,116871.70919843101,161895670486934.3,0.0
349,1.9884285826020284e+30,116865.95905851472,154601689042025.66,0.0
350,1.9884285826799027e+30,116863.72555891654,150119080768428.88,0.0
351,1.98842858267994e+30,116863.7080032035,156712321492306.97,0.0
352,1.988428582505871e+30,116868.75650750234,214411580345884.75,0.0
353,1.9884285826806655e+30,116863.72744339073,141675013157984.44,0.0
354,1.988428582672891e+30,116863.88622263886,162146866501102.72,0.0
355,1.9884285826099412e+30,116865.69722408634,165331117431311.0,0.0
356,1.9884285826805768e+30,116863.72602157653,143100499769921.03,0.0
357,1.9884285826808014e+30,116863.74744481804,132928861348083.03,0.0
358,1.9884285826808042e+30,116863.74963487149,132119485905293.11,0.0
359,1.9884285822885795e+30,116875.78889233309,176991630019936.88,0.0
360,1.988428582680156e+30,116863.70612894173,155157562368108.25,0.0
361,1.9884285826807972e+30,116863.72747516716,140353500942136.77,0.0
362,1.9884285825724544e+30,116866.89538391837,136442015287944.88,0.0
363,1.9884285826807153e+30,116863.720111002,143961433702040.88,0.0
364,1.98842858267673e+30,116863.76675117128,168052508012047.34,0.0
365,1.9884285826590856e+30,116864.32663399132,141180750140616.06,0.0
366,1.9884285825948997e+30,116866.14679490098,164907413796539.03,0.0
367,1.9884285826807634e+30,116863.73122094656,139268689858113.08,0.0
368,1.9884285826725936e+30,116840.75399454792,4.684316879628844e+17,1.0
369,1.9884285826031965e+30,116865.88805928346,169425757359469.2,0.0
370,1.988428582621859e+30,116865.34322053859,165997615504273.22,0.0
371,1.9884285797135257e+30,116973.1777655325,452517678825240.75,0.0
372,1.9884285826750965e+30,116863.80129728887,172289810902887.7,0.0
373,1.98842858265229e+30,116864.48248202441,156006730731375.5,0.0
374,1.9884285826808408e+30,116863.74854994492,132094389220369.7,0.0
375,1.988428582680524e+30,116863.74624160533,136023315933541.2,0.0
376,1.9884285826802638e+30,116863.71482570413,150590186228670.5,0.0
377,1.9884285826724315e+30,116863.90200968456,160884992435548.25,0.0
378,1.9884285826141417e+30,116865.64685143795,136223526890740.75,0.0
379,1.9884285826669855e+30,116864.12319390089,133941337057346.75,0.0
380,1.9884285743698406e+30,117244.79767816603,250654887592340.0,0.0
381,1.988428582678513e+30,116863.79532351566,137652485643935.75,0.0
382,1.9884285826552958e+30,116864.30598567516,194889505391252.94,0.0
383,1.9884285826808436e+30,116863.73517530785,137053448544656.86,0.0
384,1.9884285826709785e+30,116863.91835030097,170828076813732.97,0.0
385,1.9884285826808403e+30,116863.74567515038,133210664844292.53,0.0
386,1.9884285826794354e+30,116863.74014998296,149296225034381.1,0.0
387,1.9884285826807901e+30,116863.73737892431,136741925382732.28,0.0
388,1.9884285796212844e+30,116977.22091277604,358800920962378.5,0.0
389,1.9884285826704203e+30,116863.92668040408,173889382398969.72,0.0
390,1.988428582671371e+30,116863.94643080646,154789546771497.8,0.0
391,1.988428582679177e+30,116863.71687282874,161363889079420.44,0.0
392,1.9884285826748913e+30,116863.8878664239,139866484802112.66,0.0
393,1.9884285826743013e+30,116863.88680988931,146434013841767.3,0.0
394,1.9884285772602562e+30,117086.45256093385,146461297454995.62,0.0
395,1.9884285826770688e+30,116863.77060694981,162618469345307.56,0.0
396,1.9884285826793816e+30,116863.74159907948,149262720738105.75,0.0
397,1.988428582628955e+30,116865.03488282251,210743568674684.47,0.0
398,1.9884285822765814e+30,116876.2596360942,145576666120891.62,0.0
399,1.988428582674719e+30,116863.84231848075,159533962476479.66,0.0
400,1.988428580553323e+30,116939.18754185391,210911484565498.12,0.0
401,1.9884285826805858e+30,116863.74395891213,136264102834470.53,0.0
402,1.9884285826755553e+30,116863.82788568626,156115016683217.88,0.0
403,1.9884285826808377e+30,116863.74960249086,131712458219334.34,0.0
404,1.9884285826807277e+30,116863.73696688809,137493413355257.17,0.0
405,1.9884285825986594e+30,116865.9198073114,216587562875482.8,0.0
406,1.9884285826580678e+30,116864.29904935777,163519685884846.0,0.0
407,1.988428582677355e+30,116863.78852384494,152271845123760.94,0.0
408,1.9884285826024737e+30,116865.93217895692,160077462375284.12,0.0
409,1.988428582680848e+30,116863.74884731545,131987029064466.6,0.0
410,1.9884285826773137e+30,116863.81621417149,141982539621452.53,0.0
411,1.9884285826807882e+30,116863.72477618007,141487966496492.8,0.0
412,1.9884285826748842e+30,116863.89091764773,138801176175685.9,0.0
413,1.9884285826805275e+30,116863.72185261935,145183032883436.06,0.0
